,u,g,r,i,z,redshift
2992,19.15678,17.76579,16.88821,16.442989999999998,16.10035,0.14759599999999995
2993,18.04348,17.12252,16.87059,16.7324,16.589570000000002,0.033368912499999966
2994,20.95156,18.77936,17.688470000000002,17.20335,16.849120000000003,0.14742875
2995,17.733079999999998,15.9428,15.15553,14.78074,14.50556,0.061342675000000006
2996,20.46498,18.47523,17.11982,16.59773,16.21237,0.21138237499999996
2997,18.52693,17.4798,16.80946,16.408070000000002,16.329710000000002,0.07418562499999995
2998,19.93559,18.06064,17.11917,16.68996,16.3595,0.0866975375
2999,19.04724,17.3069,16.43982,16.02795,15.71726,0.07850304999999999
3000,24.63151,18.55898,17.60803,18.27384,16.86859,0.0913045
3001,19.32386,17.69709,16.81239,16.35696,15.98329,0.10069582499999997
3002,17.13675,15.3203,14.44974,13.99056,13.62722,0.03778737499999994
3003,17.63273,15.61896,14.61651,14.17606,13.83065,0.06674475
3004,19.54192,17.996489999999998,17.07901,16.677210000000002,16.31139,0.13705737499999995
3005,21.76747,18.89335,17.3481,16.762729999999998,16.39594,0.262739375
3006,19.47925,17.87183,17.170370000000002,16.852520000000002,16.616310000000002,0.05936213749999993
3007,19.51974,18.17763,17.459789999999998,17.05416,16.80592,0.1274333125
3008,20.952720000000003,18.79935,17.63381,17.17008,16.80498,0.16942200000000002
3009,17.98285,16.18021,15.3461,14.96747,14.69096,0.04495126249999999
3010,20.17589,18.61234,17.487460000000002,17.00522,16.65706,0.15277037499999999
3011,19.77149,18.477870000000003,17.61032,17.1755,16.86059,0.1354215875
3012,20.13761,18.08689,16.85932,16.32086,15.96296,0.152310875
3013,19.79243,18.08675,17.32386,16.95756,16.68712,0.0797619125
3014,17.719620000000003,15.94484,15.13966,14.75021,14.43951,0.045667587499999995
3015,19.88841,17.7675,16.79479,16.37741,16.02975,0.10427306249999999
3016,21.04601,18.968020000000003,17.5786,17.049210000000002,16.73106,0.22461262499999998
3017,18.67313,17.60489,17.13577,16.81061,16.710829999999998,0.091725575
3018,20.00151,18.20395,17.3543,16.92,16.534000000000002,0.0767971875
3019,16.935489999999998,15.49004,14.9566,14.66828,14.49491,0.026979087500000002
3020,18.97975,17.160529999999998,16.23021,15.813070000000002,15.49527,0.07696949999999997
3021,20.63981,18.72557,17.7397,17.302,16.980629999999998,0.12517674999999992
3022,20.34209,18.59245,17.52939,17.04597,16.740289999999998,0.1587555
3023,19.18659,17.99041,17.23586,16.80155,16.53218,0.1484345
3024,19.86386,18.06594,17.14954,16.7342,16.39025,0.1000217125
3025,20.42997,18.51672,17.53906,17.10926,16.77846,0.11774575
3026,19.92291,18.03135,17.02661,16.60667,16.23968,0.11382799999999998
3027,19.18904,17.340889999999998,16.157429999999998,15.68405,15.3214,0.148702875
3028,18.77714,17.82224,17.5337,17.36927,17.30348,0.03917804999999996
3029,20.30676,18.44375,17.4386,17.031570000000002,16.720760000000002,0.1266601875
3030,19.91354,18.03733,17.0793,16.668470000000003,16.334139999999998,0.10420605
3031,19.30622,18.26256,17.78185,17.44144,17.33689,0.10641279999999992
3032,20.14184,18.38565,17.43496,17.04265,16.721339999999998,0.0983404874999999
3033,20.21102,18.13691,17.08024,16.58501,16.17946,0.135769125
3034,19.02579,17.12434,16.253079999999997,15.83811,15.54069,0.07656123749999996
3035,17.5814,16.66284,16.28354,15.96425,15.84415,0.040825887499999984
3036,20.2248,18.43829,17.40202,16.90043,16.519379999999998,0.1264824125
3037,19.82905,17.74376,16.633570000000002,16.18047,15.82476,0.13258759999999997
3038,18.84754,17.32776,16.58237,16.18723,15.93211,0.07441197499999996
3039,19.95738,18.18223,17.30482,16.8576,16.51801,0.11495674999999997
3040,20.59779,18.69558,17.76548,17.28555,17.017879999999998,0.145054225
3041,20.08793,18.49851,17.53218,17.06754,16.72041,0.16493750000000001
3042,19.38837,17.80075,17.0898,16.72101,16.44165,0.08670716249999999
3043,20.21172,18.56509,17.50875,17.04225,16.71658,0.15856975
3044,20.58474,18.60726,17.54468,17.078329999999998,16.70045,0.12753624999999993
3045,20.68575,18.70036,17.74418,17.31172,16.9471,0.09921592499999998
3046,17.94484,16.78057,16.18816,15.80654,15.58734,0.062484149999999974
3047,19.70936,17.91704,17.15289,16.79121,16.486729999999998,0.05766573750000001
3048,20.40061,18.378120000000003,17.33279,16.88157,16.49466,0.11587749999999998
3049,20.00729,18.26094,17.36532,16.97148,16.6354,0.12374546250000001
3050,19.81703,17.938660000000002,16.85688,16.38354,16.01984,0.1113630375
3051,21.43318,19.12899,17.734920000000002,17.19303,16.834329999999998,0.235748125
3052,19.55241,17.700960000000002,16.83277,16.437910000000002,16.11147,0.07073851249999998
3053,19.57874,18.1895,17.6403,17.25626,17.08879,0.09362924999999998
3054,18.45242,17.2719,16.776670000000003,16.455270000000002,16.30016,0.061588574999999944
3055,18.48812,16.57276,15.682,15.26923,14.9519,0.05467971249999999
3056,20.61267,18.51469,17.54662,17.09933,16.7894,0.15689025
3057,19.61005,18.23088,17.50188,17.09637,16.80477,0.1067902625
3058,19.85382,18.4088,17.49886,17.067629999999998,16.73027,0.1519844875
3059,20.61444,18.41842,17.16154,16.65643,16.3076,0.175488125
3060,19.63359,18.34689,17.6439,17.22889,16.95662,0.10638107499999999
3061,18.54642,17.33144,16.84556,16.57834,16.37888,0.04901502499999999
3062,19.61389,17.82421,16.68865,16.20627,15.82656,0.13189287499999997
3063,16.80068,15.567479999999998,15.10461,14.99875,14.725079999999998,0.03143686249999991
3064,18.86041,17.079829999999998,16.06631,15.53727,15.12501,0.07378187499999991
3065,17.18388,15.52467,14.66535,14.23846,13.82476,0.04216118749999997
3066,20.30263,18.494020000000003,17.57326,17.15254,16.82518,0.072287875
3067,18.96972,16.9082,15.92079,15.41924,15.00364,0.06032104999999998
3068,20.19534,18.4323,17.3285,16.858320000000003,16.55573,0.18250537499999997
3069,20.95366,18.76161,17.617,17.0765,16.65447,0.145100125
3070,16.33682,15.207729999999998,14.69231,14.48162,14.20067,0.022626157499999962
3071,19.31581,17.728360000000002,17.29141,17.0222,17.05038,0.07024383749999999
3072,19.50043,17.88306,16.9977,16.50085,16.16021,0.09985104999999998
3073,16.55878,14.771070000000002,14.08674,13.77289,13.517179999999998,0.027842837499999946
3074,19.66067,17.71271,16.76023,16.27109,15.8842,0.0785174875
3075,19.23641,18.20753,17.639570000000003,17.26189,17.08993,0.1258935
3076,20.9309,19.03281,17.70117,17.204060000000002,16.896810000000002,0.21332025000000002
3077,17.9686,17.007279999999998,16.681829999999998,16.4722,16.3095,0.03778385
3078,20.72079,18.8674,17.88939,17.39808,17.06258,0.14830274999999998
3079,19.44452,17.45557,16.36533,15.91319,15.52941,0.1296797625
3080,20.158620000000003,18.65803,17.76606,17.342570000000002,17.07676,0.11249771250000001
3081,21.04818,19.07894,17.74148,17.23925,16.86131,0.20489225
3082,19.53968,18.07643,17.26192,16.84768,16.5423,0.127126125
3083,19.18633,18.11027,17.74484,17.51195,17.353070000000002,0.05425612499999999
3084,20.24778,18.55782,17.6196,17.19339,16.86726,0.11743484999999995
3085,20.05057,18.42573,17.622970000000002,17.162570000000002,16.81934,0.11417567499999999
3086,19.68108,18.23591,17.47016,17.035629999999998,16.75434,0.11689522499999999
3087,20.10934,18.33429,17.55421,17.17026,16.94124,0.07412126249999999
3088,18.54214,16.61904,15.77855,15.36641,15.05449,0.0516202625
3089,20.57374,18.65535,17.58099,17.0533,16.66895,0.14278274999999996
3090,19.55597,17.83071,17.17856,16.854979999999998,16.62174,0.045300425
3091,18.7905,17.4408,16.77016,16.40693,16.15201,0.06589622499999995
3092,20.02309,18.27714,17.34068,16.86345,16.48614,0.125086375
3093,20.05888,18.009610000000002,16.85795,16.420560000000002,16.0857,0.15790537499999993
3094,19.01551,17.36966,16.48369,16.00936,15.66136,0.0868820125
3095,20.25752,18.31553,17.40364,16.97079,16.63707,0.07876534999999997
3096,19.38962,17.768929999999997,17.00846,16.62752,16.33401,0.08796053749999991
3097,18.14581,16.8698,16.41306,16.208460000000002,16.08954,0.0366418375
3098,20.08463,18.27808,17.465310000000002,16.94847,16.60835,0.07890906249999993
3099,20.5248,18.27008,17.14869,16.67075,16.28526,0.141161375
3100,19.27087,17.4186,16.5259,16.05885,15.67645,0.07573082499999999
3101,18.01909,16.20031,15.38394,14.899070000000002,14.6884,0.04162284999999998
3102,19.38665,17.97488,17.26999,16.93944,16.699479999999998,0.07852359999999994
3103,20.20193,18.31274,17.230420000000002,16.77734,16.430429999999998,0.13392049999999991
3104,19.80475,18.16108,17.26519,16.81951,16.48636,0.1221332875
3105,18.50136,17.04646,16.31086,15.86046,15.54591,0.060457124999999945
3106,17.866629999999997,16.12998,15.33454,14.9796,14.665779999999998,0.05228612499999999
3107,19.84294,18.39102,17.5119,17.02746,16.659979999999997,0.140110875
3108,20.98517,18.92724,17.443620000000003,16.87871,16.49465,0.23464099999999993
3109,18.90297,17.17407,16.35612,15.97285,15.66356,0.0725837625
3110,19.42093,17.5567,16.66079,16.24012,15.89095,0.0538285125
3111,17.27286,15.72198,14.93233,14.49918,14.20929,0.0465750375
3112,18.88156,17.62032,17.06803,16.77787,16.634179999999997,0.050963362500000005
3113,20.13608,18.04683,16.98069,16.5326,16.16266,0.12069962499999998
3114,19.02263,17.118129999999997,16.189020000000003,15.7385,15.4116,0.07728297499999995
3115,18.90611,17.75744,17.22265,16.904970000000002,16.74041,0.06141704999999999
3116,20.30613,18.47155,17.61996,17.24835,16.94758,0.1116321
3117,19.61358,18.21934,17.470029999999998,17.02993,16.865370000000002,0.0886161875
3118,18.06274,16.943279999999998,16.44762,16.170560000000002,15.91387,0.04112374999999998
3119,20.25091,18.26743,17.10823,16.64901,16.29511,0.16082074999999998
3120,18.25582,16.906579999999998,16.37257,16.09319,15.9007,0.04977643749999999
3121,18.60376,16.94708,16.13513,15.68513,15.33444,0.057164762499999994
3122,20.24631,18.17998,17.20593,16.74014,16.43425,0.128782625
3123,20.48795,18.886,17.89787,17.41692,17.12162,0.13540029999999997
3124,18.56883,16.7857,15.9648,15.57952,15.25649,0.0539883
3125,17.11585,15.18775,14.28669,13.87446,13.56028,0.04631012499999995
3126,19.71677,17.72652,16.74969,16.32463,15.96562,0.11782767499999997
3127,19.557170000000003,17.76981,16.74642,16.29437,15.947970000000002,0.125470125
3128,19.8605,18.83379,17.96068,17.53535,17.2433,0.1571157
3129,19.231720000000003,17.70699,16.7931,16.34753,16.05261,0.12491715000000002
3130,20.07494,18.42063,17.464010000000002,16.978170000000002,16.66926,0.14166611249999997
3131,21.02108,18.99547,17.79468,17.32483,17.01839,0.18180937500000002
3132,19.36359,18.19742,17.63664,17.28649,17.05347,0.10072384999999992
3133,20.83632,18.81635,17.65496,17.1721,16.789189999999998,0.154119
3134,18.79206,17.29668,16.656879999999997,16.30102,16.085829999999998,0.06600702499999998
3135,18.24394,16.6289,15.73833,15.33797,15.01125,0.11431148750000002
3136,19.03088,17.18667,16.307129999999997,15.907470000000002,15.61029,0.07338213749999999
3137,19.74581,18.51535,17.794079999999997,17.38914,17.13243,0.10313835
3138,18.36725,16.68072,15.90537,15.528529999999998,15.20515,0.053195287500000014
3139,20.74803,18.83626,17.67093,17.20141,16.84732,0.14778945
3140,19.59493,18.07561,17.23345,16.77787,16.474429999999998,0.11938214999999999
3141,19.074,18.13688,17.270410000000002,16.83791,16.57135,0.19687737500000002
3142,20.32168,18.56513,17.5866,17.15525,16.84376,0.120871075
3143,20.75034,18.63925,17.503510000000002,17.08146,16.67492,0.14185823749999998
3144,20.68552,18.54338,17.4867,17.04201,16.69918,0.12892675
3145,19.86469,17.75292,16.695729999999998,16.19407,15.77956,0.10449734999999993
3146,21.29184,18.81244,17.40236,16.87996,16.51833,0.22897337499999998
3147,18.84833,17.72503,17.314729999999997,17.04639,16.92288,0.07054704999999997
3148,19.46933,18.06489,17.50129,17.24269,17.18573,0.0716408125
3149,19.9914,18.42512,17.55645,17.15295,16.83181,0.1018576125
3150,18.40912,16.4137,15.51361,15.09131,14.74417,0.05347025
3151,17.82057,16.674889999999998,16.16525,15.9101,15.690029999999998,0.039933037500000004
3152,20.20731,18.38939,17.55324,17.19483,16.91646,0.08490613749999998
3153,19.60337,17.540779999999998,16.403779999999998,15.95059,15.56282,0.1235417875
3154,19.20343,17.59799,16.81253,16.36107,16.03064,0.0971555125
3155,18.71905,17.08929,16.21594,15.77269,15.40168,0.1070756125
3156,20.24472,18.54362,17.46344,16.99332,16.69914,0.15771724999999998
3157,19.81822,18.11735,17.115479999999998,16.56654,16.18688,0.107640775
3158,20.11579,18.265220000000003,17.0896,16.647479999999998,16.3208,0.17536912499999996
3159,19.17599,17.95674,17.24524,16.915370000000003,16.66534,0.1007407625
3160,19.42944,17.41975,16.36751,15.89576,15.5081,0.121610025
3161,20.70772,18.8318,17.573,17.06214,16.69164,0.18195924999999996
3162,19.92399,18.2379,17.222179999999998,16.78979,16.44616,0.12634299999999998
3163,18.10942,17.03942,16.61816,16.360570000000003,16.183870000000002,0.033859712499999986
3164,20.47796,18.683020000000003,17.50998,17.01923,16.65889,0.18416099999999996
3165,20.74061,18.77779,17.74113,17.310010000000002,16.942120000000003,0.13150266249999998
3166,19.53014,17.789379999999998,16.79327,16.34633,15.954720000000002,0.125112125
3167,19.52446,17.45371,16.32725,15.86133,15.50082,0.123724625
3168,20.51492,18.534270000000003,17.44876,16.94046,16.554370000000002,0.1324105
3169,17.90581,16.2307,15.37041,14.90937,14.554379999999998,0.04378549999999998
3170,20.42657,18.63586,17.83671,17.4156,17.19882,0.07782866249999994
3171,18.0858,16.87259,16.21886,15.81351,15.55043,0.058142587499999926
3172,19.51695,17.9303,17.14256,16.72745,16.426470000000002,0.10372186249999998
3173,19.77926,18.35802,17.71965,17.29213,17.06702,0.0763690625
3174,19.55598,17.635170000000002,16.67995,16.26248,15.95437,0.0954136875
3175,17.85608,15.86733,14.998270000000002,14.57254,14.20914,0.046435824999999924
3176,20.82446,18.83117,17.68636,17.204810000000002,16.84151,0.14948875
3177,18.82522,17.73851,17.309620000000002,17.098129999999998,16.89733,0.04840947499999997
3178,19.62473,17.82566,16.9805,16.610670000000002,16.303829999999998,0.06524692499999998
3179,18.99513,17.895,17.42993,17.13309,16.94935,0.05269729999999999
3180,18.53011,17.43615,17.06093,16.80031,16.57433,0.04621498749999998
3181,19.77596,18.23586,17.43764,17.05627,16.74265,0.062083537499999994
3182,19.49015,17.618389999999998,16.70169,16.24284,15.88507,0.085318325
3183,18.49985,17.33888,16.74504,16.35429,16.13729,0.08786837499999998
3184,19.52382,17.636779999999998,16.6082,16.171120000000002,15.80405,0.12602512499999996
3185,20.76445,18.73308,17.48201,17.02025,16.647920000000003,0.1759135
3186,20.60521,18.61415,17.50864,17.03941,16.6723,0.14762125
3187,19.54031,17.97818,17.20445,16.77518,16.49794,0.09165623749999996
3188,19.29292,17.4719,16.59244,16.18519,15.8861,0.07422628749999999
3189,19.42317,17.775470000000002,16.80636,16.36874,16.05857,0.107120525
3190,20.45522,18.63251,17.45789,16.98454,16.70296,0.16576875000000002
3191,20.94958,18.86529,17.51736,16.98481,16.69474,0.20714637499999997
3192,19.40549,17.647129999999997,16.781570000000002,16.38,16.07989,0.07287362499999998
3193,20.684,18.390320000000003,17.53184,16.99101,16.6713,0.08779296249999997
3194,19.6935,18.1827,17.20114,16.77848,16.43299,0.16768237500000002
3195,19.43544,17.54981,16.62306,16.18586,15.86836,0.08467593749999999
3196,20.03771,18.39538,17.536479999999997,17.116139999999998,16.79128,0.107375375
3197,20.26525,18.49127,17.6091,17.20476,16.87114,0.08145291249999997
3198,21.30983,19.12893,17.70671,17.19699,16.87632,0.23213750000000002
3199,19.1888,18.02063,17.37097,17.07665,17.020139999999998,0.12996750125
3200,18.64604,16.799879999999998,15.82535,15.35289,15.00814,0.0812255375
3201,19.87521,18.00006,16.971420000000002,16.529729999999997,16.17512,0.12049362500000001
3202,20.47529,18.58851,17.47496,17.0,16.58342,0.12815921249999998
3203,19.28549,17.2808,16.33535,15.89185,15.56997,0.08574757499999999
3204,18.26139,16.83234,16.14344,15.72801,15.408879999999998,0.07840833750000001
3205,19.22817,17.96781,17.2605,16.890710000000002,16.66354,0.09270762499999999
3206,17.3148,15.74924,14.98627,14.59441,14.20231,0.03986033749999997
3207,17.921979999999998,16.08766,15.17972,14.66752,14.28387,0.04064056249999997
3208,20.31527,18.07833,16.902279999999998,16.42132,16.056820000000002,0.16804412500000002
3209,20.45648,18.61236,17.74739,17.38974,17.08541,0.09059752499999997
3210,20.14527,18.05638,16.95947,16.53124,16.17706,0.14068187499999996
3211,20.24421,18.42266,17.43714,17.020529999999997,16.70411,0.113728625
3212,19.70219,17.88798,16.86204,16.39414,16.0502,0.1273147375
3213,19.63289,18.07421,17.32357,16.923939999999998,16.61245,0.080604475
3214,20.22597,18.78001,17.67696,17.17569,16.83855,0.17618699999999998
3215,20.82701,19.03035,17.71037,17.29549,16.83604,0.18721674999999993
3216,20.6975,18.7689,17.75956,17.317729999999997,16.95356,0.11492633749999998
3217,19.96021,17.99721,17.1053,16.6794,16.40486,0.07699487499999996
3218,19.56119,18.43109,17.70449,17.31542,17.06144,0.15577212499999998
3219,20.46606,18.61043,17.599510000000002,17.19351,16.86684,0.133292875
3220,18.87663,16.95404,16.00744,15.526229999999998,15.10742,0.07688696249999999
3221,20.16489,18.22756,17.16687,16.68582,16.30967,0.12470112499999998
3222,18.37871,17.04283,16.54535,16.278170000000003,16.122410000000002,0.030729299999999994
3223,20.15048,18.23644,17.296789999999998,16.86234,16.53509,0.09440391249999999
3224,18.35943,16.95984,16.21001,15.81799,15.498729999999998,0.1067203
3225,19.38739,17.96027,17.34318,17.02024,16.835820000000002,0.05246114999999999
3226,19.90348,18.09999,17.19202,16.68915,16.26707,0.128663
3227,19.05576,17.76679,17.003,16.52197,16.2172,0.13261308749999998
3228,19.81521,18.4411,17.843,17.505770000000002,17.20252,0.0544621875
3229,19.205820000000003,17.97565,17.37856,17.003610000000002,16.79,0.11081203749999999
3230,19.63249,18.00743,17.096510000000002,16.66437,16.3381,0.1314195
3231,19.47824,18.09468,17.286739999999998,16.87125,16.61674,0.12630324999999998
3232,19.44434,17.84019,17.18724,16.85351,16.64237,0.05882366249999997
3233,20.19592,18.60868,17.63031,17.146379999999997,16.76509,0.10721113749999997
3234,19.38692,17.96206,17.15014,16.7281,16.38433,0.129381225
3235,18.82226,17.37922,16.833920000000003,16.54196,16.35977,0.05879188749999996
3236,19.15389,17.69797,17.1667,16.85248,16.58034,0.066067325
3237,21.2014,18.89605,17.75181,17.2302,16.83515,0.14202099999999998
3238,20.04008,18.09996,17.032420000000002,16.55395,16.16919,0.12722224999999998
3239,20.21365,18.52432,17.63334,17.18134,16.84453,0.0843086375
3240,20.54899,18.9244,17.69256,17.18262,16.82281,0.172812625
3241,19.27039,18.06874,17.502570000000002,17.08895,17.1046,0.0878304875
3242,20.20938,18.7265,17.88505,17.45028,17.070320000000002,0.13136212499999994
3243,18.4153,16.74654,16.03095,15.60113,15.23524,0.03224294999999997
3244,19.42644,17.9346,17.420370000000002,17.08492,16.94179,0.0672924625
3245,18.17583,16.58568,15.83976,15.44914,15.142,0.054860062499999994
3246,18.59673,17.339779999999998,16.75646,16.37066,16.14819,0.0831841625
3247,20.26426,18.52858,17.56897,17.10567,16.663510000000002,0.1121676
3248,17.795939999999998,16.49535,15.85983,15.52338,15.220999999999998,0.041003612499999995
3249,19.73538,18.36458,17.64126,17.238570000000003,16.97237,0.13234337499999996
3250,19.35931,18.34404,17.82481,17.50607,17.37298,0.08675288749999994
3251,18.16284,16.85399,16.241789999999998,15.88271,15.67741,0.069684675
3252,19.64192,18.12635,17.35047,16.92419,16.57809,0.07856014999999997
3253,18.9802,17.33396,16.440739999999998,15.98027,15.58522,0.101449525
3254,19.2401,17.37836,16.540570000000002,16.15067,15.822970000000002,0.05073284999999998
3255,18.86968,17.14238,16.326060000000002,15.96642,15.664979999999998,0.08469793749999999
3256,19.684,18.4987,17.77,17.39358,17.14558,0.138448625
3257,19.64826,17.64326,16.55173,16.116989999999998,15.747979999999998,0.11638149999999997
3258,20.74646,18.91656,17.85299,17.39805,17.00629,0.143822625
3259,20.63192,18.85599,17.63991,17.165779999999998,16.80503,0.179705375
3260,18.30643,16.43441,15.623220000000002,15.22554,14.91994,0.043422187499999994
3261,17.255370000000003,15.9792,15.48546,15.15632,14.919629999999998,0.031361975
3262,19.2643,17.14143,16.14026,15.68004,15.325779999999998,0.0806126125
3263,17.71869,15.719120000000002,14.74862,14.26375,13.89722,0.05128861249999995
3264,19.66924,18.13114,17.39593,16.97956,16.72302,0.08923918749999996
3265,21.428,19.052,17.78381,17.26744,16.88392,0.17980062499999996
3266,19.11888,17.36807,16.73144,16.392789999999998,16.13834,0.07551815
3267,18.64066,17.447010000000002,17.02986,16.74398,16.55498,0.045676087500000004
3268,19.29235,17.16303,16.25204,15.73169,15.48482,0.084131975
3269,19.87298,18.54845,17.79051,17.38968,17.09234,0.130795375
3270,20.30457,18.59784,17.64012,17.19761,16.84939,0.1169317375
3271,19.90682,18.09147,17.12718,16.69667,16.36444,0.127863125
3272,20.10943,18.1734,17.02092,16.50307,16.123839999999998,0.15551562499999994
3273,19.8551,17.7377,16.74389,16.30692,15.93131,0.09401447499999994
3274,20.43145,18.68048,17.51083,16.98929,16.62011,0.19062287499999997
3275,20.1004,18.32401,17.301579999999998,16.87852,16.515710000000002,0.13191024999999998
3276,19.34076,18.07347,17.60057,17.31796,17.1548,0.04993903749999999
3277,18.73252,16.72437,15.747420000000002,15.29337,14.92211,0.08571754999999999
3278,21.38859,19.04549,17.71794,17.235210000000002,16.87017,0.18584074999999994
3279,17.78954,16.66141,16.21186,15.94767,15.768,0.04335458750000001
3280,19.30521,18.20392,17.590329999999998,17.24929,17.01096,0.12196037499999998
3281,19.04427,17.00812,15.99604,15.56089,15.21813,0.105292975
3282,20.17076,18.37331,17.46554,17.06876,16.73965,0.10768812500000002
3283,17.034879999999998,15.1337,14.27146,13.86331,13.56195,0.044541024999999984
3284,18.81479,17.79324,17.40925,17.23599,17.13391,0.03470473749999997
3285,20.15796,18.27498,17.25936,16.84562,16.47211,0.12286224999999999
3286,20.02547,18.31341,17.38952,16.954720000000002,16.64979,0.12366375
3287,20.63857,18.77568,17.6929,17.24699,16.9267,0.14394800000000002
3288,18.76512,17.54434,17.09603,16.82018,16.6267,0.051608074999999996
3289,19.15237,18.17201,17.68305,17.40679,17.20482,0.10493526249999997
3290,20.41611,18.35022,17.32897,16.91518,16.577379999999998,0.11958493750000002
3291,20.3989,18.67553,17.800720000000002,17.33706,16.90922,0.0757167625
3292,20.6524,18.51965,17.34844,16.87565,16.48525,0.1429995
3293,20.63283,18.30651,17.1325,16.65111,16.35661,0.15659
3294,20.76993,18.74759,17.56885,17.09509,16.71793,0.16080887499999996
3295,19.14246,17.713929999999998,17.045939999999998,16.67674,16.43947,0.05494911249999995
3296,18.28857,16.91463,16.21189,15.82341,15.545379999999998,0.07020072499999999
3297,18.96334,17.2571,16.421889999999998,16.0137,15.71746,0.0788542
3298,18.16732,17.04359,16.47756,16.08646,15.842479999999998,0.06473998749999998
3299,20.83318,18.95786,17.68686,17.19829,16.84657,0.1958425
3300,18.54589,17.45298,16.9581,16.64198,16.47277,0.067137275
3301,18.48483,16.64927,15.87401,15.49687,15.20801,0.0505504
3302,19.6923,18.23185,17.44465,17.08977,16.82219,0.1358663125
3303,19.39389,18.31031,17.66529,17.31061,17.1195,0.15159214999999995
3304,18.98817,17.341839999999998,16.56948,16.17195,15.845479999999998,0.0961378
3305,20.34204,18.58224,17.61303,17.20348,16.858179999999997,0.12340774999999998
3306,19.43038,17.6604,16.94833,16.6414,16.495739999999998,0.06977621249999998
3307,20.18445,18.69133,17.30368,16.754479999999997,16.38865,0.23476462499999995
3308,18.97032,17.9522,17.259610000000002,16.894779999999997,16.72348,0.1369754
3309,18.58907,17.44989,17.03003,16.77611,16.65924,0.05541463749999999
3310,19.52326,18.01697,17.26484,16.87743,16.59422,0.08908927500000001
3311,20.74983,18.70011,17.44922,16.99149,16.61885,0.17524562500000002
3312,17.50863,15.56081,14.63128,14.20438,13.88637,0.0392552125
3313,20.23613,18.54352,17.539579999999997,17.102320000000002,16.76764,0.14491262500000002
3314,17.26414,15.53077,14.92721,14.50965,14.537720000000002,0.033331475
3315,17.2003,15.91456,15.27758,14.91898,14.69119,0.0465451
3316,18.71801,17.435779999999998,16.97491,16.69331,16.55187,0.04652068749999999
3317,15.8355,15.06414,14.624720000000002,14.60591,14.36038,0.01097485624999995
3318,18.9746,17.57028,16.9118,16.56021,16.28019,0.0947816125
3319,20.26252,18.41252,17.36996,16.92916,16.55619,0.13529524999999995
3320,20.54857,18.63574,17.55443,17.12254,16.733629999999998,0.13677087500000001
3321,19.75626,18.28091,17.49986,17.10075,16.79806,0.11622004999999999
3322,20.01735,18.0308,16.92622,16.48398,16.13268,0.13872299999999999
3323,18.50102,16.96783,16.19067,15.77421,15.4622,0.07856627499999999
3324,20.395670000000003,18.42155,17.454320000000003,17.03864,16.70512,0.10428307499999998
3325,17.5642,16.14934,15.63656,15.176420000000002,14.97451,0.051449962499999974
3326,16.76899,14.89109,14.09388,13.71348,13.39161,0.030593737499999996
3327,20.42486,18.51587,17.3454,16.83077,16.406370000000003,0.17535787499999997
3328,20.49596,18.30054,17.17546,16.663729999999997,16.33691,0.14949212499999998
3329,18.95875,17.588720000000002,16.85181,16.47845,16.22715,0.07913872499999998
3330,20.98282,19.03007,17.56707,16.975279999999998,16.58549,0.23863775
3331,20.67458,18.80046,17.64076,17.17538,16.849520000000002,0.17460187499999996
3332,20.01583,17.47689,16.30471,15.7317,15.293679999999998,0.17291825
3333,19.70481,17.921960000000002,17.065360000000002,16.70128,16.38169,0.07519719999999999
3334,18.92855,17.2971,16.58225,16.18964,15.90427,0.06227107499999993
3335,15.9566,14.59787,13.918679999999998,13.5721,13.323720000000002,0.0234224625
3336,19.19507,18.04482,17.48592,17.12559,16.90192,0.06590178749999998
3337,19.27604,17.97778,17.32498,16.87698,16.61187,0.09881162499999994
3338,18.78056,17.366120000000002,16.721829999999997,16.339879999999997,16.06616,0.057964537499999996
3339,20.70017,18.45049,17.56392,17.15767,16.88266,0.0989767
3340,20.32111,18.45023,17.44332,16.98047,16.625020000000003,0.11476731249999998
3341,19.51151,18.26521,17.47241,17.053829999999998,16.78884,0.161236
3342,19.13368,17.73263,16.97963,16.58427,16.29524,0.09010085
3343,19.52982,18.43759,17.77906,17.44885,17.227420000000002,0.1341425
3344,18.63894,17.26724,16.57196,16.2039,15.94087,0.080293875
3345,19.6369,17.763279999999998,16.802329999999998,16.33491,15.98026,0.0979225375
3346,18.54234,17.47372,17.17021,16.999470000000002,16.85154,0.027735762499999983
3347,18.77943,17.578039999999998,17.01892,16.66356,16.46291,0.09256854999999999
3348,20.27093,18.50359,17.71921,17.36176,17.11767,0.09930473749999999
3349,19.86023,18.07652,17.16734,16.74695,16.43921,0.10887500000000001
3350,18.97127,16.923939999999998,15.979679999999998,15.53382,15.17736,0.06891384999999998
3351,18.79747,17.75613,17.2048,16.80692,16.65462,0.0940379875
3352,18.81882,17.67363,17.20831,16.90573,16.72035,0.07059901249999997
3353,16.3637,15.02306,14.37364,14.06769,13.83464,0.030280212499999997
3354,17.79233,16.23948,15.61207,15.33597,15.17726,0.0262814475
3355,18.40466,17.130679999999998,16.56662,16.270570000000003,16.06026,0.035669225
3356,20.81256,18.91332,17.77842,17.28363,16.92142,0.136435
3357,19.88341,17.913970000000003,16.88624,16.42203,16.07475,0.11680212499999998
3358,19.16945,18.02314,17.48765,17.06475,16.91925,0.07149809999999998
3359,18.98126,18.01442,17.69142,17.42277,17.30119,0.0637838125
